name;surname;date;hours_amount
Przemyslaw;Romanowski;02-09-2023;4,5
Jacek;Romanowski;03-09-2023;5,5
Jacek;Romanowski;03-09-2023;5,5
Jacek;Romanowski;03-09-2023;5,5
Kazimierz;Szczepanski;03-09-2023;1
Antoni;Niewiadomski;03-09-2023;1,5
Aleksander;Urbanski;04-09-2023;0,5
Antoni;Niewiadomski;04-09-2023;2
Adam;Kaczmarek;04-09-2023;3
Adam;Kaczmarek;04-09-2023;3
Szymon;Nowakowski;05-09-2023;2
Przemyslaw;Romanowski;05-09-2023;1,5
Szymon;Nowakowski;05-09-2023;2
Kazimierz;Szczepanski;05-09-2023;1
Adam;Kaczmarek;06-09-2023;0,25
Kazimierz;Szczepanski;06-09-2023;1
Jacek;Romanowski;06-09-2023;0
Juliusz;Krol;06-09-2023;1,5
Szymon;Nowakowski;06-09-2023;0,25
Jacek;Romanowski;07-09-2023;0
Juliusz;Krol;07-09-2023;0
Szymon;Nowakowski;07-09-2023;3
Przemyslaw;Romanowski;07-09-2023;2
Przemyslaw;Romanowski;08-09-2023;2
Adam;Kaczmarek;08-09-2023;3
Antoni;Niewiadomski;08-09-2023;1
Aleksander;Urbanski;08-09-2023;2
Szymon;Nowakowski;08-09-2023;4
Jacek;Romanowski;09-09-2023;1,5
Jacek;Romanowski;09-09-2023;1,5
Szymon;Nowakowski;09-09-2023;0
Aleksander;Urbanski;09-09-2023;4
Aleksander;Urbanski;10-09-2023;1,5
Adam;Kaczmarek;10-09-2023;0,5
Szymon;Nowakowski;10-09-2023;0
Aleksander;Urbanski;10-09-2023;1,5
Przemyslaw;Romanowski;10-09-2023;1,5
Aleksander;Urbanski;11-09-2023;0,25
Jacek;Romanowski;11-09-2023;1
Aleksander;Urbanski;11-09-2023;0,25
Jacek;Romanowski;11-09-2023;1
Kazimierz;Szczepanski;12-09-2023;1,5
Jacek;Romanowski;12-09-2023;1
Przemyslaw;Romanowski;12-09-2023;0,25
Adam;Kaczmarek;12-09-2023;3
Przemyslaw;Romanowski;12-09-2023;0,25
Juliusz;Krol;13-09-2023;2,5
Kazimierz;Szczepanski;13-09-2023;0,5
Kazimierz;Szczepanski;13-09-2023;0,5
Szymon;Nowakowski;13-09-2023;1
Szymon;Nowakowski;13-09-2023;1
Adam;Kaczmarek;13-09-2023;0
Jacek;Romanowski;14-09-2023;5,5
Kazimierz;Szczepanski;14-09-2023;0
Adam;Kaczmarek;14-09-2023;0
Antoni;Niewiadomski;14-09-2023;2
Jacek;Romanowski;14-09-2023;5,5
Aleksander;Urbanski;15-09-2023;1,5
Aleksander;Urbanski;15-09-2023;1,5
Juliusz;Krol;15-09-2023;0,5
Adam;Kaczmarek;15-09-2023;2
Juliusz;Krol;16-09-2023;0
Szymon;Nowakowski;16-09-2023;3
Szymon;Nowakowski;16-09-2023;3
Antoni;Niewiadomski;16-09-2023;2
Adam;Kaczmarek;17-09-2023;3,5
Adam;Kaczmarek;17-09-2023;3,5
Przemyslaw;Romanowski;17-09-2023;1,5
Adam;Kaczmarek;17-09-2023;3,5
Szymon;Nowakowski;17-09-2023;1
Antoni;Niewiadomski;17-09-2023;1
Antoni;Niewiadomski;18-09-2023;3
Antoni;Niewiadomski;18-09-2023;3
Aleksander;Urbanski;18-09-2023;1,5
Juliusz;Krol;18-09-2023;0,5
Kazimierz;Szczepanski;19-09-2023;0
Adam;Kaczmarek;19-09-2023;1
Aleksander;Urbanski;19-09-2023;3
Juliusz;Krol;19-09-2023;0
Adam;Kaczmarek;20-09-2023;0
Szymon;Nowakowski;20-09-2023;1,5
Aleksander;Urbanski;20-09-2023;1,5
Aleksander;Urbanski;20-09-2023;1,5
Kazimierz;Szczepanski;20-09-2023;0
Antoni;Niewiadomski;21-09-2023;0
Kazimierz;Szczepanski;21-09-2023;2
Antoni;Niewiadomski;21-09-2023;0
Adam;Kaczmarek;21-09-2023;1
Adam;Kaczmarek;21-09-2023;1
Przemyslaw;Romanowski;21-09-2023;0
Kazimierz;Szczepanski;22-09-2023;2
Kazimierz;Szczepanski;22-09-2023;2
Jacek;Romanowski;22-09-2023;0
Kazimierz;Szczepanski;22-09-2023;2
Juliusz;Krol;23-09-2023;2,5
Aleksander;Urbanski;23-09-2023;1
Aleksander;Urbanski;23-09-2023;1
Juliusz;Krol;23-09-2023;2,5
Przemyslaw;Romanowski;23-09-2023;1,5
Przemyslaw;Romanowski;23-09-2023;1,5
Kazimierz;Szczepanski;24-09-2023;1
Szymon;Nowakowski;24-09-2023;3
Juliusz;Krol;24-09-2023;2
Antoni;Niewiadomski;24-09-2023;1,5
Antoni;Niewiadomski;24-09-2023;1,5
Aleksander;Urbanski;25-09-2023;4
Aleksander;Urbanski;25-09-2023;4
Szymon;Nowakowski;25-09-2023;5,5
Jacek;Romanowski;25-09-2023;2,5
Adam;Kaczmarek;25-09-2023;1
Aleksander;Urbanski;25-09-2023;4
Jacek;Romanowski;26-09-2023;1,5
Przemyslaw;Romanowski;26-09-2023;1
Adam;Kaczmarek;26-09-2023;0
Przemyslaw;Romanowski;26-09-2023;1
Przemyslaw;Romanowski;27-09-2023;2
Adam;Kaczmarek;27-09-2023;2
Adam;Kaczmarek;27-09-2023;2
Juliusz;Krol;27-09-2023;1
Przemyslaw;Romanowski;27-09-2023;2
Przemyslaw;Romanowski;27-09-2023;2
Przemyslaw;Romanowski;28-09-2023;2
Aleksander;Urbanski;28-09-2023;3,5
Kazimierz;Szczepanski;28-09-2023;1
Juliusz;Krol;28-09-2023;3
Aleksander;Urbanski;28-09-2023;3,5
Juliusz;Krol;29-09-2023;0,25
Szymon;Nowakowski;29-09-2023;0,5
Jacek;Romanowski;29-09-2023;0
Przemyslaw;Romanowski;29-09-2023;0,5
Antoni;Niewiadomski;29-09-2023;2
Adam;Kaczmarek;30-09-2023;5,75
Adam;Kaczmarek;30-09-2023;5,75
Adam;Kaczmarek;30-09-2023;5,75
Kazimierz;Szczepanski;30-09-2023;3,5
Przemyslaw;Romanowski;30-09-2023;2
Antoni;Niewiadomski;01-10-2023;3
Przemyslaw;Romanowski;01-10-2023;0
Juliusz;Krol;01-10-2023;3
Kazimierz;Szczepanski;01-10-2023;0
Szymon;Nowakowski;01-10-2023;0
Przemyslaw;Romanowski;01-10-2023;0
Szymon;Nowakowski;02-10-2023;1
Jacek;Romanowski;02-10-2023;2
Adam;Kaczmarek;02-10-2023;0
Przemyslaw;Romanowski;02-10-2023;0
Juliusz;Krol;03-10-2023;2
Jacek;Romanowski;03-10-2023;1,5
Antoni;Niewiadomski;03-10-2023;5
Aleksander;Urbanski;03-10-2023;1,25
Antoni;Niewiadomski;03-10-2023;5
Przemyslaw;Romanowski;03-10-2023;1,5
Jacek;Romanowski;04-10-2023;3
Juliusz;Krol;04-10-2023;1,5
Jacek;Romanowski;04-10-2023;3
Kazimierz;Szczepanski;04-10-2023;1
Przemyslaw;Romanowski;04-10-2023;0,5
Antoni;Niewiadomski;05-10-2023;6
Jacek;Romanowski;05-10-2023;3
Kazimierz;Szczepanski;05-10-2023;2
Antoni;Niewiadomski;05-10-2023;6
Antoni;Niewiadomski;06-10-2023;2
Przemyslaw;Romanowski;06-10-2023;3,5
Szymon;Nowakowski;06-10-2023;2,5
Jacek;Romanowski;06-10-2023;0,5
Przemyslaw;Romanowski;07-10-2023;4
Kazimierz;Szczepanski;07-10-2023;0
Kazimierz;Szczepanski;07-10-2023;0
Juliusz;Krol;07-10-2023;1
Przemyslaw;Romanowski;07-10-2023;4
Przemyslaw;Romanowski;08-10-2023;1,5
Aleksander;Urbanski;08-10-2023;0,5
Aleksander;Urbanski;08-10-2023;0,5
Aleksander;Urbanski;08-10-2023;0,5
Juliusz;Krol;08-10-2023;3
Antoni;Niewiadomski;08-10-2023;0
Jacek;Romanowski;09-10-2023;0
Przemyslaw;Romanowski;09-10-2023;2
Juliusz;Krol;09-10-2023;2
Przemyslaw;Romanowski;09-10-2023;2
Juliusz;Krol;10-10-2023;0,5
Adam;Kaczmarek;10-10-2023;1,5
Kazimierz;Szczepanski;10-10-2023;0
Aleksander;Urbanski;10-10-2023;0,5
Adam;Kaczmarek;10-10-2023;1,5
Szymon;Nowakowski;10-10-2023;1,5
Szymon;Nowakowski;11-10-2023;2
Adam;Kaczmarek;11-10-2023;3
Kazimierz;Szczepanski;11-10-2023;0
Przemyslaw;Romanowski;11-10-2023;1
Jacek;Romanowski;11-10-2023;1,5
Adam;Kaczmarek;11-10-2023;3
Jacek;Romanowski;12-10-2023;1,5
Juliusz;Krol;12-10-2023;0
Antoni;Niewiadomski;12-10-2023;0
Juliusz;Krol;12-10-2023;0
Jacek;Romanowski;13-10-2023;2,5
Aleksander;Urbanski;13-10-2023;0,5
Antoni;Niewiadomski;13-10-2023;1,25
Przemyslaw;Romanowski;13-10-2023;2,5
Kazimierz;Szczepanski;13-10-2023;0
Przemyslaw;Romanowski;13-10-2023;2,5
Szymon;Nowakowski;14-10-2023;5
Antoni;Niewiadomski;14-10-2023;1
Adam;Kaczmarek;14-10-2023;4,5
Jacek;Romanowski;14-10-2023;2
Aleksander;Urbanski;14-10-2023;3,5
Adam;Kaczmarek;15-10-2023;0,5
Juliusz;Krol;15-10-2023;1
Kazimierz;Szczepanski;15-10-2023;4
Przemyslaw;Romanowski;15-10-2023;1
Antoni;Niewiadomski;15-10-2023;1
Aleksander;Urbanski;15-10-2023;0
Szymon;Nowakowski;16-10-2023;1
Adam;Kaczmarek;16-10-2023;2
Jacek;Romanowski;16-10-2023;4,25
Adam;Kaczmarek;16-10-2023;2
Aleksander;Urbanski;16-10-2023;3
Antoni;Niewiadomski;17-10-2023;0
Adam;Kaczmarek;17-10-2023;4
Jacek;Romanowski;17-10-2023;1
Antoni;Niewiadomski;17-10-2023;0
Juliusz;Krol;18-10-2023;2,5
Aleksander;Urbanski;18-10-2023;2
Antoni;Niewiadomski;18-10-2023;1
Kazimierz;Szczepanski;18-10-2023;2,5
Juliusz;Krol;18-10-2023;2,5
Aleksander;Urbanski;18-10-2023;2
Kazimierz;Szczepanski;19-10-2023;0
Przemyslaw;Romanowski;19-10-2023;0
Adam;Kaczmarek;19-10-2023;5,25
Antoni;Niewiadomski;19-10-2023;0
Adam;Kaczmarek;19-10-2023;5,25
Szymon;Nowakowski;19-10-2023;1,75
Antoni;Niewiadomski;20-10-2023;0,75
Jacek;Romanowski;20-10-2023;4
Juliusz;Krol;20-10-2023;3,5
Aleksander;Urbanski;20-10-2023;4,5
Aleksander;Urbanski;20-10-2023;4,5
Jacek;Romanowski;20-10-2023;4
Antoni;Niewiadomski;21-10-2023;0
Adam;Kaczmarek;21-10-2023;0
Jacek;Romanowski;21-10-2023;1
Aleksander;Urbanski;21-10-2023;0
Kazimierz;Szczepanski;21-10-2023;2
Kazimierz;Szczepanski;21-10-2023;2
Adam;Kaczmarek;22-10-2023;4
Szymon;Nowakowski;22-10-2023;1
Juliusz;Krol;22-10-2023;1
Juliusz;Krol;22-10-2023;1
Juliusz;Krol;22-10-2023;1
Jacek;Romanowski;23-10-2023;1
Antoni;Niewiadomski;23-10-2023;0
Adam;Kaczmarek;23-10-2023;2
Szymon;Nowakowski;23-10-2023;0
Jacek;Romanowski;24-10-2023;3
Jacek;Romanowski;24-10-2023;3
Juliusz;Krol;24-10-2023;2
Antoni;Niewiadomski;24-10-2023;0,5
Juliusz;Krol;25-10-2023;1
Aleksander;Urbanski;25-10-2023;1
Szymon;Nowakowski;25-10-2023;0,5
Szymon;Nowakowski;25-10-2023;0,5
Przemyslaw;Romanowski;25-10-2023;0,5
Adam;Kaczmarek;26-10-2023;0,5
Kazimierz;Szczepanski;26-10-2023;2,5
Adam;Kaczmarek;26-10-2023;0,5
Adam;Kaczmarek;26-10-2023;0,5
Jacek;Romanowski;26-10-2023;0,5
Przemyslaw;Romanowski;26-10-2023;4
Adam;Kaczmarek;27-10-2023;4
Kazimierz;Szczepanski;27-10-2023;0
Przemyslaw;Romanowski;27-10-2023;3
Juliusz;Krol;27-10-2023;0
Adam;Kaczmarek;27-10-2023;4
Kazimierz;Szczepanski;27-10-2023;0
Juliusz;Krol;28-10-2023;2
Jacek;Romanowski;28-10-2023;1
Juliusz;Krol;28-10-2023;2
Szymon;Nowakowski;28-10-2023;2
Juliusz;Krol;28-10-2023;2
Adam;Kaczmarek;29-10-2023;1,5
Jacek;Romanowski;29-10-2023;1
Antoni;Niewiadomski;29-10-2023;1
Adam;Kaczmarek;29-10-2023;1,5
Szymon;Nowakowski;29-10-2023;2,75
Antoni;Niewiadomski;29-10-2023;1
Szymon;Nowakowski;30-10-2023;1,5
Jacek;Romanowski;30-10-2023;5,5
Antoni;Niewiadomski;30-10-2023;1
Jacek;Romanowski;30-10-2023;5,5
Jacek;Romanowski;31-10-2023;0,5
Jacek;Romanowski;31-10-2023;0,5
Aleksander;Urbanski;31-10-2023;0,75
Szymon;Nowakowski;31-10-2023;2,5
Szymon;Nowakowski;01-11-2023;5,5
Antoni;Niewiadomski;01-11-2023;0
Adam;Kaczmarek;01-11-2023;0,5
Jacek;Romanowski;01-11-2023;2
Szymon;Nowakowski;01-11-2023;5,5
Kazimierz;Szczepanski;01-11-2023;5
Aleksander;Urbanski;02-11-2023;5,75
Adam;Kaczmarek;02-11-2023;0
Jacek;Romanowski;02-11-2023;3,5
Antoni;Niewiadomski;02-11-2023;1,5
Aleksander;Urbanski;02-11-2023;5,75
Jacek;Romanowski;02-11-2023;3,5
Jacek;Romanowski;03-11-2023;1
Juliusz;Krol;03-11-2023;2
Juliusz;Krol;03-11-2023;2
Szymon;Nowakowski;03-11-2023;0
Juliusz;Krol;04-11-2023;6,5
Antoni;Niewiadomski;04-11-2023;2
Juliusz;Krol;04-11-2023;6,5
Kazimierz;Szczepanski;04-11-2023;0
Antoni;Niewiadomski;04-11-2023;2
Aleksander;Urbanski;04-11-2023;1
Juliusz;Krol;05-11-2023;1
Przemyslaw;Romanowski;05-11-2023;0,5
Juliusz;Krol;05-11-2023;1
Adam;Kaczmarek;05-11-2023;1
Kazimierz;Szczepanski;05-11-2023;0
Aleksander;Urbanski;06-11-2023;0,5
Juliusz;Krol;06-11-2023;1
Adam;Kaczmarek;06-11-2023;1,5
Przemyslaw;Romanowski;06-11-2023;0
Adam;Kaczmarek;06-11-2023;1,5
Kazimierz;Szczepanski;07-11-2023;2
Antoni;Niewiadomski;07-11-2023;2,5
Antoni;Niewiadomski;07-11-2023;2,5
Juliusz;Krol;07-11-2023;0,5
Szymon;Nowakowski;07-11-2023;0
Adam;Kaczmarek;07-11-2023;1,25
Juliusz;Krol;08-11-2023;0
Przemyslaw;Romanowski;08-11-2023;1,5
Juliusz;Krol;08-11-2023;0
Kazimierz;Szczepanski;08-11-2023;2
Przemyslaw;Romanowski;09-11-2023;0
Przemyslaw;Romanowski;09-11-2023;0
Przemyslaw;Romanowski;09-11-2023;0
Adam;Kaczmarek;09-11-2023;2
Antoni;Niewiadomski;10-11-2023;1,5
Jacek;Romanowski;10-11-2023;1
Przemyslaw;Romanowski;10-11-2023;0
Szymon;Nowakowski;10-11-2023;3
Szymon;Nowakowski;10-11-2023;3
Adam;Kaczmarek;10-11-2023;0,5
Przemyslaw;Romanowski;11-11-2023;2
Szymon;Nowakowski;11-11-2023;0
Przemyslaw;Romanowski;11-11-2023;2
Antoni;Niewiadomski;11-11-2023;1,5
Juliusz;Krol;11-11-2023;1,5
Kazimierz;Szczepanski;12-11-2023;1,5
Kazimierz;Szczepanski;12-11-2023;1,5
Szymon;Nowakowski;12-11-2023;0,5
Antoni;Niewiadomski;12-11-2023;2,5
Aleksander;Urbanski;13-11-2023;2,25
Jacek;Romanowski;13-11-2023;0
Aleksander;Urbanski;13-11-2023;2,25
Juliusz;Krol;13-11-2023;0,5
Przemyslaw;Romanowski;14-11-2023;0
Aleksander;Urbanski;14-11-2023;3,5
Przemyslaw;Romanowski;14-11-2023;0
Kazimierz;Szczepanski;14-11-2023;1
Jacek;Romanowski;14-11-2023;0
Kazimierz;Szczepanski;14-11-2023;1
Antoni;Niewiadomski;15-11-2023;1
Jacek;Romanowski;15-11-2023;0
Aleksander;Urbanski;15-11-2023;3,5
Aleksander;Urbanski;15-11-2023;3,5
Kazimierz;Szczepanski;15-11-2023;2
Szymon;Nowakowski;15-11-2023;1
Kazimierz;Szczepanski;16-11-2023;1
Antoni;Niewiadomski;16-11-2023;0
Antoni;Niewiadomski;16-11-2023;0
Szymon;Nowakowski;16-11-2023;3
Aleksander;Urbanski;17-11-2023;1
Adam;Kaczmarek;17-11-2023;0
Kazimierz;Szczepanski;17-11-2023;0
Juliusz;Krol;17-11-2023;0
Juliusz;Krol;17-11-2023;0
Szymon;Nowakowski;18-11-2023;0
Antoni;Niewiadomski;18-11-2023;0
Kazimierz;Szczepanski;18-11-2023;3
Przemyslaw;Romanowski;18-11-2023;0
Jacek;Romanowski;19-11-2023;1
Aleksander;Urbanski;19-11-2023;2
Antoni;Niewiadomski;19-11-2023;2,5
Adam;Kaczmarek;19-11-2023;2,5
Antoni;Niewiadomski;19-11-2023;2,5
Szymon;Nowakowski;20-11-2023;4
Szymon;Nowakowski;20-11-2023;4
Przemyslaw;Romanowski;20-11-2023;0
Jacek;Romanowski;20-11-2023;1
Przemyslaw;Romanowski;20-11-2023;0
Jacek;Romanowski;20-11-2023;1
Aleksander;Urbanski;21-11-2023;0
Kazimierz;Szczepanski;21-11-2023;2
Antoni;Niewiadomski;21-11-2023;0
Kazimierz;Szczepanski;21-11-2023;2
Kazimierz;Szczepanski;21-11-2023;2
Aleksander;Urbanski;22-11-2023;0
Jacek;Romanowski;22-11-2023;0,5
Juliusz;Krol;22-11-2023;1,5
Jacek;Romanowski;22-11-2023;0,5
Przemyslaw;Romanowski;22-11-2023;1
Adam;Kaczmarek;22-11-2023;1
Jacek;Romanowski;23-11-2023;0
Przemyslaw;Romanowski;23-11-2023;2
Juliusz;Krol;23-11-2023;3
Antoni;Niewiadomski;23-11-2023;2
Przemyslaw;Romanowski;23-11-2023;2
Juliusz;Krol;24-11-2023;1
Juliusz;Krol;24-11-2023;1
Antoni;Niewiadomski;24-11-2023;0,5
Jacek;Romanowski;24-11-2023;1,5
Aleksander;Urbanski;24-11-2023;0
Kazimierz;Szczepanski;24-11-2023;1,75
Szymon;Nowakowski;25-11-2023;6,5
Przemyslaw;Romanowski;25-11-2023;0
Szymon;Nowakowski;25-11-2023;6,5
Adam;Kaczmarek;25-11-2023;0
Szymon;Nowakowski;25-11-2023;6,5
Juliusz;Krol;25-11-2023;0,5
Aleksander;Urbanski;26-11-2023;1,5
Jacek;Romanowski;26-11-2023;2,25
Antoni;Niewiadomski;26-11-2023;0
Aleksander;Urbanski;26-11-2023;1,5
Adam;Kaczmarek;27-11-2023;1
Przemyslaw;Romanowski;27-11-2023;2,5
Kazimierz;Szczepanski;27-11-2023;0
Przemyslaw;Romanowski;27-11-2023;2,5
Antoni;Niewiadomski;27-11-2023;1,25
Juliusz;Krol;28-11-2023;0
Szymon;Nowakowski;28-11-2023;1,5
Szymon;Nowakowski;28-11-2023;1,5
Antoni;Niewiadomski;28-11-2023;2
Jacek;Romanowski;28-11-2023;2
Szymon;Nowakowski;29-11-2023;3,25
Szymon;Nowakowski;29-11-2023;3,25
Szymon;Nowakowski;29-11-2023;3,25
Adam;Kaczmarek;29-11-2023;0
Aleksander;Urbanski;29-11-2023;2,5
Jacek;Romanowski;30-11-2023;1
Aleksander;Urbanski;30-11-2023;3,5
Aleksander;Urbanski;30-11-2023;3,5
Kazimierz;Szczepanski;30-11-2023;2
Szymon;Nowakowski;01-12-2023;1,25
Adam;Kaczmarek;01-12-2023;2,5
Aleksander;Urbanski;01-12-2023;0,5
Adam;Kaczmarek;01-12-2023;2,5
